id	SRA_id	BioProjectAccession	BioSampleAccession	ExperimentAccession	RunAccession	SampleAccession	ExperimentName	ExperimentStatus	ExperimentVersion	IsPublic	SampleName	StaticDataAvailable	StudyAcc	StudName	Title	OrganismName	OrganismTaxID	ClusterName	InstrumentModel	LibraryName	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Platform	TotalBases	TotalSize	TotalSpots	TotalRuns	CreateDate	UpdateDate	CenterName	ContactName	LabName	SubmitterAccession
375	561810	PRJNA231474	SAMN02442710	SRX391089	SRR1048878	SRS514427	Y.pestis Justinian enriched genome library LP35 (in-solution)	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP35 (in-solution)	None	632	public	Illumina HiSeq 1500	LP35 in-solution	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1001305856	616939291	7822702	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
376	561808	PRJNA231474	SAMN02442709	SRX391087	SRR1048877	SRS514426	Y.pestis Justinian enriched genome library LP32 (in-solution)	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP32 (in-solution)	None	632	public	Illumina HiSeq 1500	LP32 in-solution	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1358816000	832737601	10615750	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
377	561806	PRJNA231474	SAMN02442708	SRX391085	SRR1048874	SRS514425	Y.pestis Justinian enriched genome library LP31 (in-solution)	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP31 (in-solution)	None	632	public	Illumina HiSeq 1500	LP31 in-solution	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	839119104	511994605	6555618	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
378	561805	PRJNA231474	SAMN02442707	SRX391084	SRR1048873	SRS514424	Y.pestis Justinian enriched genome library LP30 (in-solution)	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP30 (in-solution)	None	632	public	Illumina HiSeq 1500	LP30 in-solution	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1222167552	750570203	9548184	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
379	561804	PRJNA231474	SAMN02442706	SRX391083	SRR1048860	SRS514423	Y.pestis Justinian enriched genome library LP29 (in-solution)	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP29 (in-solution)	None	632	public	Illumina HiSeq 1500	LP29 in-solution	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1073232640	656116155	8384630	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
380	561784	PRJNA231474	SAMN02442705	SRX391063	SRR1048834	SRS514404	Y.pestis Justinian enriched genome library LP17b	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP17b	None	632	public	Illumina HiSeq 1500	LP17b	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	504767488	342140498	3943496	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
381	561783	PRJNA231474	SAMN02442704	SRX391062	SRR1048832	SRS514403	Y.pestis Justinian enriched genome library LP17a	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP17a	None	632	public	Illumina HiSeq 1500	LP17a	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	448226176	302904246	3501767	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
382	561782	PRJNA231474	SAMN02442703	SRX391061	SRR1048831	SRS514402	Y.pestis Justinian enriched genome library LP16b	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP16b	None	632	public	Illumina HiSeq 1500	LP16b	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	43888640	29791541	342880	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
383	561780	PRJNA231474	SAMN02442702	SRX391059	SRR1048830	SRS514401	Y.pestis Justinian enriched genome library LP16a	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP16a	None	632	public	Illumina HiSeq 1500	LP16a	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1510823680	1029116028	11803310	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
384	561778	PRJNA231474	SAMN02442701	SRX391057	SRR1048828	SRS514400	Y.pestis Justinian enriched genome library LP15b	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP15b	None	632	public	Illumina HiSeq 1500	LP15b	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1805021824	1219671193	14101733	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
385	561777	PRJNA231474	SAMN02442700	SRX391056	SRR1048827	SRS514399	Y.pestis Justinian enriched genome library LP15a	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP15a	None	632	public	Illumina HiSeq 1500	LP15a	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	2183979648	1485961336	17062341	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
386	561775	PRJNA231474	SAMN02442699	SRX391054	SRR1048825	SRS514398	Y.pestis Justinian enriched genome library LP14b	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP14b	None	632	public	Illumina HiSeq 1500	LP14b	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	314672384	214989907	2458378	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
387	561774	PRJNA231474	SAMN02442698	SRX391053	SRR1048824	SRS514397	Y.pestis Justinian enriched genome library LP14a	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP14a	None	632	public	Illumina HiSeq 1500	LP12b	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	4178272512	2798415720	32642754	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
388	561772	PRJNA231474	SAMN02442697	SRX391051	SRR1048660	SRS514395	Y.pestis Justinian enriched genome library LP12b	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP12b	None	632	public	Illumina HiSeq 1500	LP12b	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	5932822912	4009727486	46350179	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
389	561770	PRJNA231474	SAMN02442696	SRX391049	SRR1048658	SRS514393	Y.pestis Justinian enriched genome library LP12a	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP12a	None	632	public	Illumina HiSeq 1500	LP12a	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	4315116672	2911545474	33711849	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
390	561768	PRJNA231474	SAMN02442695	SRX391047	SRR1048655	SRS514392	Y.pestis Justinian enriched genome library LP07U	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP07U	None	632	public	Illumina HiSeq 1500	LP07U	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1068277888	722862733	8345921	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
391	561765	PRJNA231474	SAMN02442694	SRX391044	SRR1048653	SRS514391	Y.pestis Justinian enriched genome library LP07	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP07	None	632	public	Illumina HiSeq 1500	LP07	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	886291712	604806710	6924154	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
392	561762	PRJNA231474	SAMN02442693	SRX391041	SRR1048652	SRS514389	Y.pestis Justinian enriched genome library LP05U	public	3	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP05U	None	632	public	Illumina HiSeq 1500	LP05U	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	9194762880	6151207151	71834085	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
393	561760	PRJNA231474	SAMN02442692	SRX391039	SRR1048648	SRS514388	Y.pestis Justinian enriched genome library LP05	public	2	true		true	SRP033879	Yersinia pestis Justinian historic genome sequencing	Y.pestis Justinian enriched genome library LP05	None	632	public	Illumina HiSeq 1500	LP05	PAIRED	Hybrid Selection	GENOMIC	WGS	ILLUMINA	1185908480	807193098	9264910	1	2014/01/28	2013/12/13	McMaster University	Jennifer Klunk	McMaster Ancient DNA Centre	SRA116242
394	407320	PRJNA205233	TMH unde	SRX287485	SRR1041589	SRS430163	sRNA sequencing in Yersinia pestis	public	3	true		true	SRP023334	Yersinia pestis subsp. microtus Transcriptome or Gene expression	sRNA sequencing in Yersinia pestis	None	632	public	Illumina Genome Analyzer	None	PAIRED	size fractionation	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	6313723950	3787498264	42091493	1	2013/11/15	2013/10/21	Beijing Institute of Microbiology and Epidemiology	Yanping Han	State Key Laboratory of Pathogen and Biosecurity	SRA082012
395	404231	PRJNA194125	SAMN01991280	SRX286341	SRR867111	SRS429134	Yersinia pestis AS200901509	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis AS200901509	None	1310207	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	342195430	181133864	4173115	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
396	404230	PRJNA194125	SAMN01991279	SRX286340	SRR867106	SRS429133	Yersinia pestis KIM D27	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis KIM D27	None	687916	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	579345744	344287894	7065192	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
397	404197	PRJNA194125	SAMN01991278	SRX286307	SRR867068	SRS429131	Yersinia pestis V-6486	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis V-6486	None	1310206	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	455337226	241771218	5552893	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
398	404196	PRJNA194125	SAMN01991277	SRX286306	SRR867067	SRS429130	Yersinia pestis AS 200900596	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis AS 200900596	None	1310205	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	418702906	226042540	5106133	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
399	404195	PRJNA194125	SAMN01991276	SRX286305	SRR867064	SRS429128	Yersinia pestis AS 2509	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis AS 2509	None	1310204	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	471359288	254460511	5748284	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
400	404194	PRJNA194125	SAMN01991275	SRX286304	SRR867063	SRS429129	Yersinia pestis 3357	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 3357	None	1310203	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	359799354	218950288	4387797	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
401	404193	PRJNA194125	SAMN01991274	SRX286303	SRR867060	SRS429127	Yersinia pestis 2772	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 2772	None	1310202	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	380441788	206528110	4639534	1	2013/05/24	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
402	404192	PRJNA194125	SAMN01991273	SRX286302	SRR867059	SRS429126	Yersinia pestis 2106	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 2106	None	1310201	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	308587730	167273369	3763265	1	2013/05/24	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
403	404180	PRJNA194125	SAMN01991272	SRX286290	SRR867048	SRS429125	Yersinia pestis 2055	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 2055	None	1310200	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	500042396	285173476	6098078	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
404	404173	PRJNA194125	SAMN01991271	SRX286283	SRR867047	SRS429118	Yersinia pestis 2965	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 2965	None	1310199	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	570412172	322206472	6956246	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
405	404171	PRJNA194125	SAMN01991270	SRX286281	SRR867046	SRS429117	Yersinia pestis 4412	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 4412	None	1310198	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	645708590	364761314	7874495	1	2013/05/23	2013/05/23	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
406	399449	PRJNA194125	SAMN01991261	SRX282096	SRR857262	SRS424553	Yersinia pestis 4139	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 4139	None	1310189	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	400388206	215404537	4882783	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
407	399448	PRJNA194125	SAMN01991262	SRX282095	SRR857261	SRS424552	Yersinia pestis 1866	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 1866	None	1310190	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	398215780	210675079	4856290	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
408	399447	PRJNA194125	SAMN01991263	SRX282094	SRR857255	SRS424551	Yersinia pestis 8607116	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 8607116	None	1310191	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	444385552	234983089	5419336	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
409	399446	PRJNA194125	SAMN01991264	SRX282093	SRR857248	SRS424550	Yersinia pestis TS (D5)	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis TS (D5)	None	1310192	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	368511280	198349027	4494040	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
410	399445	PRJNA194125	SAMN01991265	SRX282092	SRR857246	SRS424549	Yersinia pestis KUMA (D11)	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis KUMA (D11)	None	1310193	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	348640466	187403985	4251713	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
411	399444	PRJNA194125	SAMN01991266	SRX282091	SRR857245	SRS424548	Yersinia pestis Kimberley (D17)	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis Kimberley (D17)	None	1310194	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	279581460	150753884	3409530	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
412	399443	PRJNA194125	SAMN01991267	SRX282090	SRR857244	SRS424547	Yersinia pestis Java (D88)	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis Java (D88)	None	1310195	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	306710340	164403516	3740370	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
413	399442	PRJNA194125	SAMN01991268	SRX282089	SRR857243	SRS424546	Yersinia pestis 1901b	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 1901b	None	1310196	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	370556278	203117389	4518979	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
414	399418	PRJNA194125	SAMN01991269	SRX282065	SRR857242	SRS424521	Yersinia pestis 4954	public	1	true		true	SRP022877	Yersinia pestis Genome sequencing	Yersinia pestis 4954	None	1310197	public	Illumina Genome Analyzer IIx	Yersinia	SINGLE	RANDOM	GENOMIC	WGS	ILLUMINA	713669862	402201395	8703291	1	2013/05/18	2013/05/17	The George Washington University	Eduardo Castro Nallar	Computational Biology Institute	SRA079869
415	278453	PRJNA41469	SAMN01818177	SRX205907	SRR619318	SRS376627	1133515451910 Yersinia pestis KIM D27 YERSINIAPESTIS1-P8KB-01-685 Experiment	public	2	true		true	SRP001358	Yersinia pestis KIM D27 genome sequencing project	1133515451910 Yersinia pestis KIM D27 YERSINIAPESTIS1-P8KB-01-685 Experiment	None	687916	public	454 GS FLX Titanium	YERSINIAPESTIS1-P8KB-01-685	PAIRED	RANDOM	GENOMIC	WGS	LS454	154653700	395363814	359050	1	2012/11/21	2013/03/01	JCVI	Pamela Mishra		SRA061864
416	58063	PRJNA41469	SAMN00222601	SRX048908	SRR133640	SRS178859	1129259764024 Yersinia pestis KIM D27 GYP14-ILLUMINA-PE Experiment	public	2	true		true	SRP001358	Yersinia pestis KIM D27 genome sequencing project	1129259764024 Yersinia pestis KIM D27 GYP14-ILLUMINA-PE Experiment	None	687916	public	Illumina Genome Analyzer II	GYP14-ILLUMINA-PE	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	231179600	142012243	1155898	1	2011/03/21	2013/03/01	JCVI	Indresh Singh		SRA030698
417	34641	PRJNA47685	SAMN00115251	SRX028780	SRR069216	SRS116784	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDJODIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	250776000	186288352	1671840	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
418	34640	PRJNA47685	SAMN00115250	SRX028779	SRR069215	SRS116783	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDCADIABPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	309139008	210050577	3913152	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
